delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,,Cleaned_Review,Label,pos,neutral,Keywords,Review_Label
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Seb M.,$46,404,"Brighton, United Kingdom            ",350,31-Jul-14,5,233,,"<p>Perfect, delivered exactly what was needed.</p>",98%,,"Perfect, delivered exactly what was needed.",pos,0.671327164,0.398096257,"['Perfect', 'delivered', 'exactly', 'was', 'needed']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Mike G.,$46,404,"City of London, United Kingdom            ",350,31-Jul-14,5,233,,"<p>Excellent report-very helpful, will definitely use again</p>",98%,,"Excellent report-very helpful, will definitely use again",pos,0.708367659,0.06328851,"['Excellent', 'report-very', 'helpful', 'will', 'definitely', 'use', 'again']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Katy C.,$46,404,"London, United Kingdom            ",350,29-Jul-14,5,233,,"<p>Martin gave valuable information that we will be taking on board.  It was delivered promptly and professionally.<br>
</p>",98%,,Martin gave valuable information that we will be taking on board.  It was delivered promptly and professionally. ,pos,0.82829791,0.045541756,"['Martin', 'gave', 'valuable', 'information', 'will', 'be', 'taking', 'board', 'was', 'delivered', 'promptly', 'professionally']",Time
2,,Undertake an SEO audit for your website and how to get highly ranked,Felicia A.,$46,1,"Ilford, United Kingdom            ",2,15-Nov-14,5,2,,"<p>A really interesting and engaging article perfect and Iƒ??ll definitely be using you again<br>
Another really great piece of work thank you!</p>",100%,,A really interesting and engaging article perfect and Iƒ??ll definitely be using you again Another really great piece of work thank you!,pos,0.532696603,0.3701275,"['really', 'interesting', 'engaging', 'article', 'perfect', 'I\xe2\x80\x99ll', 'definitely', 'be', 'using', 'again', 'really', 'great', 'piece', 'work', 'thank']",Quality
2,,Undertake an SEO audit for your website and how to get highly ranked,Felicia A.,$46,1,"Ilford, United Kingdom            ",2,15-Nov-14,5,2,,"<p>A great piece of work giving me loads of ideas to be able to get my website ranked higher, this was really good value, highly recommend.</p>",100%,,"A great piece of work giving me loads of ideas to be able to get my website ranked higher, this was really good value, highly recommend.",pos,0.916314104,0.020083073,"['great', 'piece', 'work', 'giving', 'loads', 'ideas', 'be', 'able', 'get', 'website', 'ranked', 'higher', 'was', 'really', 'good', 'value', 'highly', 'recommend']",Money
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Stu R.,$31,685,"City of London, United Kingdom            ",448,16-Feb-15,5,432,,"<p>Fast and excellent work, would use again.</p>",96%,,"Fast and excellent work, would use again.",pos,0.55839975,0.095581539,"['Fast', 'excellent', 'work', 'would', 'use', 'again']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alexander W.,$31,685,"Wakefield, United Kingdom            ",448,15-Feb-15,5,432,,"<p>Detailed Report delivered quickly with ongoing support, very useful </p>",96%,,"Detailed Report delivered quickly with ongoing support, very useful ",pos,0.778000268,0.109246635,"['Detailed', 'Report', 'delivered', 'quickly', 'ongoing', 'support', 'very', 'useful']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Angi B.,$31,685,"City of London, United Kingdom            ",448,13-Feb-15,5,432,,"<p>Great, thank you <br>
</p>",96%,,"Great, thank you  ",pos,0.71188855,0.414379151,"['Great', 'thank']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David M.,$31,685,"Nashville, United States            ",448,12-Feb-15,5,432,,<p>Excellent work. Very useful.</p>,96%,,Excellent work. Very useful.,pos,0.758874409,0.128099076,"['Excellent', 'work', 'Very', 'useful']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Christopher S.,$31,685,"Berkeley, United States            ",448,10-Feb-15,5,432,,<p>Jon provided excellent and detailed report and valuable insights. I would recommend his services to anyone and look forward to working with him in the future!</p>,96%,,Jon provided excellent and detailed report and valuable insights. I would recommend his services to anyone and look forward to working with him in the future!,pos,0.774026333,0.195436782,"['Jon', 'provided', 'excellent', 'detailed', 'report', 'valuable', 'insights', 'would', 'recommend', 'services', 'anyone', 'look', 'forward', 'working', 'future']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Michael L.,$31,685,"Sheffield, United Kingdom            ",448,10-Feb-15,5,432,,"<p>Very good, does exactly what it says on the tin!</p>",96%,,"Very good, does exactly what it says on the tin!",pos,0.773964948,0.496344738,"['Very', 'good', 'does', 'exactly', 'says', 'tin']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jonathan B.,$31,685,"Bristol, United Kingdom            ",448,04-Feb-15,5,432,,"<p>Jon provided us with a comprehensive report with many very salient points. The report was delivered on time and is everything and more promised in this Hourlie. We will use Jon Again.<br>
</p>",96%,,Jon provided us with a comprehensive report with many very salient points. The report was delivered on time and is everything and more promised in this Hourlie. We will use Jon Again. ,pos,0.804400827,0.094590712,"['Jon', 'provided', 'comprehensive', 'report', 'many', 'very', 'salient', 'points', 'report', 'was', 'delivered', 'time', 'is', 'everything', 'more', 'promised', 'Hourlie', 'will', 'use', 'Jon', 'Again']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Maximilien H.,$31,685,"Lyon, France            ",448,31-Jan-15,5,432,,<p>fast and complete!</p>,96%,,fast and complete!,pos,0.763770337,0.351496212,"['fast', 'complete']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Joseph A.,$31,685,"Nashville, United States            ",448,31-Jan-15,5,432,,"<p>Very comprehensive. Not only was the information thorough, but it was broken down so you can fix any challenges your site may have.  Great job. </p>",96%,,"Very comprehensive. Not only was the information thorough, but it was broken down so you can fix any challenges your site may have.  Great job. ",neutral,0.577429642,0.515090913,"['Very', 'comprehensive', 'Not', 'only', 'was', 'information', 'was', 'broken', 'so', 'can', 'fix', 'challenges', 'site', 'may', 'have', 'Great', 'job']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Don J.,$31,685,"London, United Kingdom            ",448,29-Jan-15,5,432,,<p>Perfect work. Went over and above. Thank you.</p>,96%,,Perfect work. Went over and above. Thank you.,neg,0.409584345,0.160783009,"['Perfect', 'work', 'Went', 'Thank']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,CellarStone M.,$125,230,"San Francisco, United States            ",123,18-Mar-15,5,114,,<p>Good work!</p>,98%,,Good work!,pos,0.788446174,0.198083385,"['Good', 'work']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Shuba B.,$125,230,"London, United Kingdom            ",123,17-Mar-15,5,114,,<p>Great! Thanks.</p>,98%,,Great! Thanks.,pos,0.603535693,0.253519253,"['Great', 'Thanks']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Chris R.,$125,230,"Twickenham, United Kingdom            ",123,16-Mar-15,5,114,,<p>Exactly what I asked for. Good service.</p>,98%,,Exactly what I asked for. Good service.,pos,0.792538257,0.26422864,"['Exactly', 'asked', 'Good', 'service']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Robert T.,$125,230,"London, United Kingdom            ",123,15-Mar-15,5,114,,<p>Excellent Work. Fantastic amount of information given. Will use again.  Rob @ rtdesign.uk</p>,98%,,Excellent Work. Fantastic amount of information given. Will use again.  Rob @ rtdesign.uk,pos,0.605650006,0.16873722,"['Excellent', 'Work', 'Fantastic', 'amount', 'information', 'given', 'Will', 'use', 'again', 'Rob', '@', 'rtdesign.uk']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,BuzzPinky L.,$125,230,"City of London, United Kingdom            ",123,14-Mar-15,5,114,,<p>Excellent work. Thankyou</p>,98%,,Excellent work. Thankyou,pos,0.849628709,0.078812102,"['Excellent', 'work', 'Thankyou']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Carlos M.,$125,230,"Miami, United States            ",123,14-Mar-15,5,114,,<p>EXCELLENT EXCELLENT!! Overdelivered in less time than expected.  Already planning for future work :)</p>,98%,,EXCELLENT EXCELLENT!! Overdelivered in less time than expected.  Already planning for future work :),pos,0.808186739,0.045164959,"['EXCELLENT', 'EXCELLENT', 'Overdelivered', 'less', 'time', 'expected', 'Already', 'planning', 'future', 'work']",Time
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Harley V.,$125,230,"Wandsworth, United Kingdom            ",123,14-Mar-15,5,114,,"<p>terrific job<br>
<br>
thank you</p>",98%,,terrific job  thank you,pos,0.556863587,0.296465326,"['terrific', 'job', 'thank']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,A.L.S. L T D.,$125,230,"Manchester, United Kingdom            ",123,11-Mar-15,5,114,,<p>Excellent work delivered exactly as promised. Very pleased with the work! Thank you</p>,98%,,Excellent work delivered exactly as promised. Very pleased with the work! Thank you,pos,0.748726927,0.050639758,"['Excellent', 'work', 'delivered', 'exactly', 'promised', 'Very', 'pleased', 'work', 'Thank']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Theo D.,$125,230,"Thessaloniki, Greece            ",123,28-Feb-15,4,114,,<p>awesome work and nice report! waiting on the results</p>,98%,,awesome work and nice report! waiting on the results,pos,0.924793705,0.005950298,"['awesome', 'work', 'nice', 'report', 'waiting', 'results']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Amar S.,$125,230,"London, United Kingdom            ",123,27-Feb-15,5,114,,<p>Quick and reliable always</p>,98%,,Quick and reliable always,pos,0.648114613,0.356786999,"['Quick', 'reliable', 'always']",Time
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Alex B.,$24,171,"Poulton le Fylde, United Kingdom            ",229,17-Oct-13,5,103,,<p>Excellent report and service from nikhil definately recommend. The information is detailed enough for technical users and explained well for no technical users this has given an excellent starting point to address the seo issues on my site :-)</p>,97%,,Excellent report and service from nikhil definately recommend. The information is detailed enough for technical users and explained well for no technical users this has given an excellent starting point to address the seo issues on my site :-),pos,0.680964193,0.306927185,"['Excellent', 'report', 'service', 'nikhil', 'definately', 'recommend', 'information', 'is', 'detailed', 'enough', 'technical', 'users', 'explained', 'well', 'technical', 'users', 'has', 'given', 'excellent', 'starting', 'point', 'address', 'seo', 'issues', 'site']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Greg S.,$24,171,"Bearsted, United Kingdom            ",229,06-Sep-13,5,103,,<p>Nikhil was brilliant. The report was lengthy and informative. I will certainly be adding her to my bookmarks to use again! A++</p>,97%,,Nikhil was brilliant. The report was lengthy and informative. I will certainly be adding her to my bookmarks to use again! A++,pos,0.741154084,0.192158161,"['Nikhil', 'was', 'brilliant', 'report', 'was', 'lengthy', 'informative', 'will', 'certainly', 'be', 'adding', 'bookmarks', 'use', 'again', 'A++']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Gavin D.,$24,171,"City of London, United Kingdom            ",229,13-Aug-13,5,103,,"<p>Nikhil has been great! He provided me with a very detailed SEO audit report with some help on starting to implement the strategy. He did this all within a couple of days, which was great!</p>",97%,,"Nikhil has been great! He provided me with a very detailed SEO audit report with some help on starting to implement the strategy. He did this all within a couple of days, which was great!",pos,0.819942107,0.110804821,"['Nikhil', 'has', 'been', 'great', 'provided', 'very', 'detailed', 'SEO', 'audit', 'report', 'help', 'starting', 'implement', 'strategy', 'did', 'all', 'couple', 'days', 'was', 'great']",Time
6,,Do keyword research and a seo report on the top ten competitors,Grant B.,$15,1,"Liverpool, United Kingdom            ",6,19-Nov-14,3,1,,<p>Not quite as i hoped and late but the delay was explained.</p>,60%,,Not quite as i hoped and late but the delay was explained.,neutral,0.766130664,0.776618591,"['Not', 'quite', 'hoped', 'late', 'delay', 'was', 'explained']",Time
7,,Complete Website Audit Report & Error Identification,Chanda W.,$99,2,"Virginia Beach, United States            ",,24-Feb-15,5,3,,<p>Always on point with what I need done!</p>,100%,,Always on point with what I need done!,neg,0.439862468,0.151695839,"['Always', 'point', 'need', 'done']",Quality
7,,Complete Website Audit Report & Error Identification,Chanda W.,$99,2,"Virginia Beach, United States            ",,24-Nov-14,5,3,,<p>Great detailed work so far and looking forward to our monthly SEO campaign.  </p>,100%,,Great detailed work so far and looking forward to our monthly SEO campaign.  ,pos,0.605203665,0.343413014,"['Great', 'detailed', 'work', 'far', 'looking', 'forward', 'monthly', 'SEO', 'campaign']",Quality
7,,Complete Website Audit Report & Error Identification,Chanda W.,$99,2,"Virginia Beach, United States            ",,21-Nov-14,5,3,,<p>Very efficient and detailed SEO analysis.  I'm looking forward to working Amaneet on all my SEO needs.  </p>,100%,,Very efficient and detailed SEO analysis.  I'm looking forward to working Amaneet on all my SEO needs.  ,pos,0.713400562,0.122821255,"['Very', 'efficient', 'detailed', 'SEO', 'analysis', ""'m"", 'looking', 'forward', 'working', 'Amaneet', 'SEO', 'needs']",Quality
