delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Adam O.,$62,86,"Santa Cruz de Tenerife, Spain            ",80,05 Sep 2014,5,41,,<p>Fantastic value for money and incredibly informative. If you run an online business you'd be a fool not to take advantage of this offer.</p>,88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Jonathan C.,$62,86,"Liverpool, United Kingdom            ",80,04 Sep 2014,5,41,,<p>Brilliant thanks</p>,88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Richard H.,$62,86,"London, United Kingdom            ",80,03 Sep 2014,5,41,,<p>Great job and a refreshing insight. Now I'm wondering wha more this hourlie can do to help me put the suggestions into practice !</p>,88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Terrance C.,$62,86,"Manchester, United Kingdom            ",80,02 Sep 2014,5,41,,<p>Great work as usual!</p>,88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Jonathan C.,$62,86,"Liverpool, United Kingdom            ",80,27 Aug 2014,5,41,,"<p>Superb work, I got so much more than I paid for... thank you Fery</p>",88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Rob S.,$62,86,"Newbury, United Kingdom            ",80,19 Aug 2014,5,41,,<p>Another great job! Overdelivered on expectations. Thank you!</p>,88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Sylvie A.,$62,86,"Montreal, Canada            ",80,02 Aug 2014,5,41,,"<p>Quality work, will do business again. A++++++++++++++++</p>",88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Joseph R.,$62,86,"Barnsley, United Kingdom            ",80,04 Jul 2014,5,41,,<p>A great report showing how best to ensure you don't get left behind in the magic world of SEO. Thanks a bunch and will implement your strategies asap. </p>,88%,
6,,Spy the hell out of your main competitor's SEO and search marketing tactics,Steven M.,$62,86,"Nantwich, United Kingdom            ",80,02 Jun 2014,5,41,,<p>Incredibly comprehensive! Would recommend to anyone</p>,88%,
5,,Provide an in-depth SEO Report of your website with competitor analysis,Scott J.,$77,5,"Westlake, United States            ",5,27 Jul 2015,5,3,,<p>This report will be part of our quarterly review. The report is in-depth and provides a good plan for SEO improvments. Great value.</p>,100%,
5,,Provide an in-depth SEO Report of your website with competitor analysis,Emma W.,$77,5,"Brighton, United Kingdom            ",5,29 Apr 2015,5,3,,"<p>I'm absolutely delighted with the service and end product I've received. The best part is how personalised it is, he's done thorough research into my website and brought up all these things I can focus on to improve! Thanks again!</p>",100%,
5,,Provide an in-depth SEO Report of your website with competitor analysis,Ronen T.,$77,5,"Ramat Gan, Israel            ",5,17 Feb 2015,5,3,,<p>Thank you for a great service</p>,100%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Stephen R.,$46,404,"City of London, United Kingdom            ",350,25 May 2014,5,233,,"<p>excellent job, really helpful, informative report. would use again and definitely recommended. </p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Sandy J.,$46,404,"Nelson, Canada            ",350,22 May 2014,5,233,,<p>pulled off the hourlie quicker than promised because we were in a crunch  - very professional and service minded  thx martin - am sure we'll be back :)   </p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Peter F.,$46,404,"London, United Kingdom            ",350,20 May 2014,5,233,,<p>great job- given me a lot of work to do (but with direction)!</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Malcolm O.,$46,404,"Stroud, United Kingdom            ",350,20 May 2014,5,233,,"<p>Great work, really detailed, clear and helpful. </p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Martina O.,$46,404,"Donegal, Ireland            ",350,19 May 2014,5,233,,<p>Great Job Martin - lots of work for us to do but we now have some additional direction.Will no doubt work with you again - Thanks!</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Frank C.,$46,404,"Whetstone, United Kingdom            ",350,16 May 2014,5,233,,<p>Good work did what it said on the outside of the tin</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Nick D.,$46,404,"Homestead, United States            ",350,15 May 2014,5,233,,"<p>Very easy to work with Martin! He's knowledgeable, and dedicated to producing the best results for his clients! </p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Shay Orlena B.,$46,404,"Victoria, Canada            ",350,12 May 2014,5,233,,<p>Always great to work with Martin!</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Peter M.,$46,404,"Odense, Denmark            ",350,08 May 2014,5,233,,<p>Looks great really happy with the report </p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Dan A.,$46,404,"Theale, United Kingdom            ",350,07 May 2014,5,233,,"<p>top quality, gave great advice on how to immprove</p>",98%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Microworkshops E.,$247,50,"London, United Kingdom            ",70,29 Aug 2015,5,22,,"<p>Always quicker then expected and great service <br>
<br>
Starting to see results : )</p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Lin J.,$247,50,"Yeovil, United Kingdom            ",70,26 Aug 2015,5,22,,"<p>provided very detailed analysing information, many thanks! </p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Lee E.,$247,50,"City of London, United Kingdom            ",70,21 Aug 2015,5,22,,"<p>Just carried out Phase 1 with this company and they perform very professionally, very detailed reports and done within 5 days. Just about to carry on with Phase 2!</p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Microworkshops E.,$247,50,"London, United Kingdom            ",70,20 Aug 2015,5,22,,<p>Great stuff as always</p>,100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Microworkshops E.,$247,50,"London, United Kingdom            ",70,11 Aug 2015,5,22,,<p>Brilliant as always! Thanks to the whole team</p>,100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Paul G.,$247,50,"City of London, United Kingdom            ",70,03 Aug 2015,5,22,,"<p>Brilliant and fast work, got results already.</p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Paul O.,$247,50,"London, United Kingdom            ",70,15 Jul 2015,5,22,,"<p>Another fantastic job.  Incredibly thorough, detailed reports. recommended !</p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Microworkshops E.,$247,50,"London, United Kingdom            ",70,06 Jul 2015,5,22,,"<p>Sorry guys forgot to give feedback, As always very pleased!! 3 thumbs up</p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Paul O.,$247,50,"London, United Kingdom            ",70,17 Jun 2015,5,22,,"<p>Very fast &amp; extremely detailed keyword report with lots to think about, Thank You</p>",100%,
7,,Genuine Quality SEO  ***Google Page 1 Guaranteed***  - 1 of 10 White Hat SEO Phases,Michel A.,$247,50,"Port Louis, Mauritius            ",70,14 Jun 2015,5,22,,<p>I feel so comfortable working with those guys. Job is perfectly done and the services are just top notch. Nothing has been too much effort and I will definitely work with for again and again.</p>,100%,
1,,Website Audit & Analysis Plus Improvement Advice,Red R.,$15,32,"Perth, Australia            ",13,03 Feb 2015,5,22,,"<p>Thanks Ken, Makes good reading</p>",97%,
1,,Website Audit & Analysis Plus Improvement Advice,John W.,$15,32,"Oxford, United States            ",13,02 Feb 2015,5,22,,<p>Thank you. </p>,97%,
1,,Website Audit & Analysis Plus Improvement Advice,David R.,$15,32,"Mijas, Spain            ",13,02 Feb 2015,5,22,,"<p>Very fast, detailed reports and great tips</p>",97%,
1,,Website Audit & Analysis Plus Improvement Advice,Alex B.,$15,32,"Kidderminster, United Kingdom            ",13,02 Feb 2015,5,22,,<p>Very quick and very useful.  Its a bit of a no-brainer if you need some SEO insight</p>,97%,
1,,Website Audit & Analysis Plus Improvement Advice,Founder T.,$15,32,"Hamilton, Canada            ",13,01 Feb 2015,5,22,,<p>Awesome! Thanks Mate ! </p>,97%,
1,,Website Audit & Analysis Plus Improvement Advice,Credofy S.,$15,32,"New Delhi, India            ",13,01 Feb 2015,5,22,,"<p>Super fast, Great value. Gone above and beyond. </p>",97%,
1,,Website Audit & Analysis Plus Improvement Advice,David T.,$15,32,"City of London, United Kingdom            ",13,01 Feb 2015,5,22,,<p>Fast</p>,97%,
1,,Website Audit & Analysis Plus Improvement Advice,Ibrahim A.,$15,32,"Riyadh, Saudi Arabia            ",13,01 Feb 2015,5,22,,"<p>Fantastic, Extremely fast response :)</p>",97%,
1,,Website Audit & Analysis Plus Improvement Advice,Thomas C.,$15,32,"Ferney-Voltaire, France            ",13,31 Jan 2015,5,22,,"<p>Thank you very much Ken, this info is very useful to improve my website rankings. </p>",97%,
1,,Website Audit & Analysis Plus Improvement Advice,Clay M.,$15,32,"Westlake, United States            ",13,30 Jan 2015,5,22,,<p>Easy to work with and fast deployment!!!</p>,97%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Wesley B.,$31,685,"City of London, United Kingdom            ",448,19 Nov 2014,5,432,,<p>Ecellent Service. Delivered as promised. Ver Informative</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Charles B.,$31,685,"City of London, United Kingdom            ",448,17 Nov 2014,3,432,,<p>Great report. Thanks alot. Really given us a lot of useful points to work on.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",R F.,$31,685,"City of London, United Kingdom            ",448,15 Nov 2014,5,432,,<p>Excellent work from Jon. I will be using his services again soon</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rebecca H.,$31,685,"City of London, United Kingdom            ",448,14 Nov 2014,5,432,,"<p>Very efficient, will be using in the future. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Gareth S.,$31,685,"Dublin, Ireland            ",448,13 Nov 2014,5,432,,<p>Excellent SEO Audit. Can't believe you give so much info on this hourlie. Highly recommend Jon's services...</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Grahame B.,$31,685,"Hornchurch, United Kingdom            ",448,07 Nov 2014,5,432,,<p>Thanks Jon! Excellent work and detailed analysis received. Would recommend</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David F.,$31,685,"City of London, United Kingdom            ",448,07 Nov 2014,5,432,,"<p>Good work, again.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David F.,$31,685,"City of London, United Kingdom            ",448,07 Nov 2014,5,432,,"<p>Work completed as requested, happy with the job!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Thelma S.,$31,685,"La Habra, United States            ",448,05 Nov 2014,5,432,,<p>Jon is great! very knowledgeable and professional </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Viren S.,$31,685,"London, United Kingdom            ",448,04 Nov 2014,5,432,,<p>Great job by Jon. Delivered in less than 24hrs which was astounding. Will definitely implement the changes he suggests and will use again </p>,96%,
6,,Do OnPage SEO Analysis & Optimization recomendation to improve search rankings,Full2design C.,$10,2,"San Jose, United States            ",1,29 Jan 2015,5,1,,<p>Due this service i found many error in my site which will lead to increase seo result in Google ..Thank for this report </p>,100%,
1,,Help you with your online marketing strategy,Noël S.,$231,1,"Brussels, Belgium            ",8,07 Mar 2015,5,2,,<p>Ordered a first draft for a marketing strategy from three different PPH-specialists. Deepak was one of the best. Thanks!</p>,100%,
1,,Help you with your online marketing strategy,Nico C.,$231,1,"City of London, United Kingdom            ",8,29 Apr 2014,5,2,,<p>Excellent job. Very comprehensive and complete. Will use Deepak again!</p>,100%,
3,,"Market Analysis Map: customer insight, business strategy, brand positioning",Dorian R.,$770,1,"Las Vegas, United States            ",10,16 Apr 2015,5,2,,<p> I am always amazed at your insight understanding and pinpoint explanation and analysis.  Super happy to have you on our team. Best always Dorian CEO GEE</p>,100%,
